31	1050	28264.889116814542
31	1100	NULL
31	1150	34947.862035229526
31	1200	38873.474002544666
31	1250	NULL
31	1300	46786.910407549454
31	1350	51304.05460109885
31	1400	NULL
31	1450	61128.6907585724
31	1500	66395.81236879177
31	1550	71950.64720033744
31	1600	78056.38991310039
31	1650	83999.96860364062
31	1700	90607.24283376546
31	1750	97212.12386737818
31	1800	104596.03736628903
31	1850	NULL
31	1900	NULL
31	1950	NULL
36	50	92.34760034194099
36	100	156.49368971335426
36	150	294.0670364062965
36	200	754.4639366046342
36	250	820.4848778843246
36	300	1548.4721985127778
36	350	1816.4682639628786
36	400	2532.1128012916524
36	450	3423.2286018781915
36	500	4367.531258127723
36	550	5370.777843627823
36	600	6461.509674439006
36	650	7746.663197922892
36	700	9507.429671432003
36	750	10822.242655527276
36	800	12870.058236539222
36	850	NULL
36	900	NULL
36	950	18971.086995309535
36	1000	21467.49956415129
36	1050	24097.5664690081
36	1100	NULL
36	1150	29971.503723511323
36	1200	33287.00338636386
36	1250	36647.75471717745
36	1300	40333.86618100088
36	1350	NULL
36	1400	48211.851308146695
36	1450	52654.61697883667
36	1500	NULL
36	1550	61981.305845788665
36	1600	67058.70518837581
36	1650	72571.28323161002
36	1700	78033.99556838306
36	1750	84114.1596295747
36	1800	89976.11828098631
36	1850	96400.48334801025
36	1900	103204.16824064065
36	1950	110310.11784034163
41	50	93.41131233070132
41	100	131.78659160465799
41	150	263.53381339354263
41	200	754.7232542650678
41	250	790.2894494930512
41	300	1085.4671772835231
41	350	1610.110953802867
41	400	2483.7332491858924
41	450	2898.7797534949655
41	500	3719.1173346964033
41	550	4611.927798940401
41	600	5644.849783412009
41	650	6823.367108000755
41	700	8505.52253039843
41	750	9723.326293174197
41	800	NULL
41	850	13094.593960974096
41	900	14653.173294411066
41	950	16804.256439400528
41	1000	19148.496200275073
41	1050	21164.94875750452
41	1100	23593.46864688932
41	1150	NULL
41	1200	29113.448101616184
41	1250	32523.678022341235
41	1300	NULL
41	1350	38737.232138719635
41	1400	42714.0569249315
41	1450	NULL
41	1500	50434.825688594356
41	1550	NULL
41	1600	58835.81875294876
41	1650	63567.5122610015
41	1700	68436.54088799833
41	1750	73544.13579244615
41	1800	78910.59597323788
41	1850	84979.1540645364
41	1900	NULL
41	1950	96403.94043063578
46	50	93.20521188566809
46	100	129.66756880586308
46	150	232.64844824188222
46	200	756.2223941588384
46	250	793.3172247916807
46	300	981.3056880790105
46	350	1598.1177158562846
46	400	1944.4622989591903
46	450	2577.955465197483
46	500	3490.9518632129952
46	550	4426.33672268177
46	600	5417.753122281911
46	650	6461.588553058672
46	700	7561.414803952284
46	750	8720.358798762043
46	800	NULL
46	850	11409.51474975189
46	900	13335.35333368888
46	950	14867.892899213057
46	1000	17042.78198262025
46	1050	NULL
46	1100	21101.070230608617
46	1150	NULL
46	1200	26272.25829068298
46	1250	29015.923902724735
46	1300	31849.589340335457
46	1350	34810.48111525231
46	1400	NULL
46	1450	NULL
46	1500	44723.96698730574
46	1550	48652.10098737137
46	1600	52478.165869640674
46	1650	NULL
46	1700	61336.37414040232
46	1750	65592.25283416947
46	1800	70332.63327529708
46	1850	75440.94833804024
46	1900	NULL
46	1950	NULL
51	50	91.32482270003484
51	100	127.15944062975123
51	150	224.19085055064858
51	200	756.4846400157417
51	250	794.4451866729252
51	300	899.9479962295895
51	350	1578.6031541681891
51	400	1762.4904951455042
51	450	2546.0175304907266
51	500	3431.5410665809386
51	550	3698.5276799657026
51	600	4578.631243865805
51	650	NULL
51	700	6665.015685814587
51	750	7782.725651728042
51	800	8948.48089497447
51	850	10299.445834582373
51	900	12179.715178762253
51	950	13610.533356935399
51	1000	15100.122263364803
51	1050	17318.761127225796
51	1100	18977.51917610225
51	1150	21350.145050442556
51	1200	23880.691041980317
51	1250	25783.531973527402
51	1300	NULL
51	1350	31293.37331608581
51	1400	34235.1826172382
51	1450	37257.944317225505
51	1500	40418.848881177975
51	1550	43689.73963690801
51	1600	47337.53899923002
51	1650	51335.305902559754
51	1700	54964.83484544988
51	1750	NULL
51	1800	63354.852217530344
51	1850	NULL
51	1900	NULL
51	1950	77632.82627770428
56	50	91.48651734826856
56	100	124.90225659307299
56	150	215.41016599497001
56	200	754.476027156541
56	250	793.1043385294219
56	300	826.5933932089152
56	350	1560.8558855441706
56	400	1648.4967775151706
56	450	2519.5333793117125
56	500	2702.40063871078
56	550	3562.203551979261
56	600	4494.023077754048
56	650	5484.01099187361
56	700	5934.553000712435
56	750	6941.750347406107
56	800	8101.576734694094
56	850	9363.259492171244
56	900	11176.069590497113
56	950	NULL
56	1000	13884.830254903565
56	1050	15475.246000337616
56	1100	17612.016980946282
56	1150	19216.479112022003
56	1200	21636.103978554573
56	1250	23569.499067129014
56	1300	26028.92484621576
56	1350	28719.339225633215
56	1400	30959.464721369917
56	1450	33789.94944879096
56	1500	36746.0827520615
56	1550	39827.31292174424
56	1600	43092.80139209698
56	1650	46507.47422535647
56	1700	NULL
56	1750	NULL
56	1800	57827.216927587775
56	1850	61923.45169244054
56	1900	NULL
56	1950	70665.02580300353
61	50	91.98458328489107
61	100	122.15875074194545
61	150	192.41320212130665
61	200	756.8170424059265
61	250	791.9394075111672
61	300	826.9290166887921
61	350	1537.4606357363114
61	400	1631.8577661408738
61	450	1950.7905955437418
61	500	2623.734662169789
61	550	3512.6277164589756
61	600	3793.2493725285995
61	650	4663.093020195377
61	700	5680.217646023748
61	750	NULL
61	800	7833.332124164146
61	850	8982.47055047085
61	900	10199.279368421237
61	950	11470.885656024186
61	1000	12801.98560462563
61	1050	14192.139049600011
61	1100	15887.053818128905
61	1150	17926.437721947605
61	1200	19548.932557129814
61	1250	21970.123722538607
61	1300	NULL
61	1350	26346.303197757556
61	1400	28460.226808588115
61	1450	31083.21883225447
61	1500	33966.92277114947
61	1550	36937.85173324464
61	1600	40024.1637414213
61	1650	43193.292585956886
61	1700	NULL
61	1750	49914.148481006065
61	1800	NULL
61	1850	NULL
61	1900	NULL
61	1950	64803.81010316487
66	50	90.68058281486154
66	100	119.68979324278179
66	150	189.37929543299333
66	200	761.354141514784
66	250	790.6934083031974
66	300	828.163945922476
66	350	974.1950790599175
66	400	1619.5430894870174
66	450	1789.459962525344
66	500	2590.8126728625493
66	550	2855.9962137871876
66	600	NULL
66	650	4585.775907802447
66	700	NULL
66	750	5909.253333186679
66	800	6951.544391304205
66	850	8079.631538903396
66	900	9244.261115642166
66	950	10470.718492289181
66	1000	11763.794182551306
66	1050	13116.169904115144
66	1100	14659.629638820436
66	1150	16714.75114764073
66	1200	18287.591943459767
66	1250	19924.142358720044
66	1300	22332.54350583577
66	1350	24114.76055004689
66	1400	26716.011460755588
66	1450	28673.819554358608
66	1500	31404.96019970861
66	1550	NULL
66	1600	36539.15629897543
66	1650	39556.301418728006
66	1700	42750.35525826543
66	1750	45992.31758333092
66	1800	NULL
66	1850	52809.341637026555
66	1900	NULL
66	1950	60182.43919168095
71	50	93.15088747426859
71	100	116.25692673732725
71	150	184.49905744679566
71	200	757.0741865147133
71	250	794.8228811369239
71	300	827.588886395022
71	350	911.3221914670956
71	400	1600.8428555371897
71	450	1686.6626785224155
71	500	2571.2746323945034
71	550	2695.3754787803323
71	600	NULL
71	650	3926.801430155919
71	700	4760.354299876014
71	750	5774.656121085512
71	800	6810.2130662226855
71	850	7358.131104899633
71	900	8418.339549328542
71	950	9608.625356437771
71	1000	10828.279305811051
71	1050	12179.536080033095
71	1100	13595.869362230234
71	1150	15592.78672151664
71	1200	17087.04153601606
71	1250	18658.714160686843
71	1300	20366.75770954956
71	1350	22728.031350107896
71	1400	NULL
71	1450	27095.16191119877
71	1500	29046.518409283584
71	1550	31814.90643770819
71	1600	NULL
71	1650	36883.89853770105
71	1700	39888.03990724194
71	1750	42454.51316238608
71	1800	NULL
71	1850	NULL
71	1900	52354.62864026848
71	1950	NULL
76	50	92.79548100532318
76	100	108.41471475963905
76	150	183.68052443473343
76	200	759.4508020856019
76	250	792.7437410129521
76	300	826.8435302419111
76	350	862.9484947820243
76	400	1587.2214865411834
76	450	1673.9271420637144
76	500	2534.1478533338827
76	550	2678.28994569696
76	600	3546.404820169402
76	650	3743.2262744528607
76	700	4686.261448229195
76	750	5651.213791342786
76	800	5973.462791460381
76	850	7050.454845520664
76	900	8172.95155909835
76	950	9326.274814981673
76	1000	10540.898793256587
76	1050	NULL
76	1100	13123.017439796278
76	1150	14499.35098912526
76	1200	15955.855559359434
76	1250	17457.94208958644
76	1300	19036.80578150409
76	1350	21375.275181179022
76	1400	NULL
76	1450	24888.615562798106
76	1500	27478.409494466156
76	1550	NULL
76	1600	32202.35687869588
76	1650	34313.747712461205
76	1700	NULL
76	1750	NULL
76	1800	NULL
76	1850	NULL
76	1900	NULL
76	1950	52610.55616704433
81	50	91.86455355650159
81	100	104.6791554743547
81	150	177.11242495015418
81	200	758.3791131301462
81	250	789.4571163055862
81	300	830.6151052273732
81	350	861.9517639818566
81	400	1566.330243908642
81	450	1658.9214356865039
81	500	1857.4057716991465
81	550	2650.6812842322447
81	600	2853.236246226066
81	650	NULL
81	700	4609.198026804818
81	750	4863.399035649429
81	800	5883.229656550922
81	850	6923.038543524031
81	900	7396.356445068758
81	950	8415.031444068401
81	1000	9601.924772577577
81	1050	10847.698265423503
81	1100	12124.056432159716
81	1150	13470.631761983517
81	1200	NULL
81	1250	16315.269040861958
81	1300	17887.129768335435
81	1350	20140.775513468816
81	1400	21801.14838618067
81	1450	23528.07797883042
81	1500	25351.634787911513
81	1550	27932.973376666476
81	1600	NULL
81	1650	32619.282398796866
81	1700	34736.09670169078
81	1750	NULL
81	1800	NULL
81	1850	43088.74092465169
81	1900	NULL
81	1950	48807.17249220573
86	50	92.07089354469016
86	100	106.54538844553986
86	150	170.32249985457563
86	200	758.9139783502194
86	250	790.9212419601828
86	300	827.3234959961464
86	350	862.9624925849356
86	400	1536.9753943489409
86	450	1648.8853192231138
86	500	NULL
86	550	2627.2789844767217
86	600	2748.940327464921
86	650	3650.9934318624933
86	700	3850.05053181931
86	750	4804.292977311797
86	800	5777.155500167617
86	850	6088.03172458921
86	900	7165.620818991399
86	950	8286.06385213653
86	1000	9422.064436997569
86	1050	10614.986712610435
86	1100	11219.41971884123
86	1150	12513.319403292664
86	1200	13849.074873951799
86	1250	15295.885903735869
86	1300	16819.362069929884
86	1350	18962.137211305882
86	1400	20572.92224164191
86	1450	22239.29649741687
86	1500	NULL
86	1550	NULL
86	1600	28383.904526196067
86	1650	30348.55408513727
86	1700	33085.39811196541
86	1750	35216.78905694354
86	1800	38141.24219378994
86	1850	NULL
86	1900	NULL
86	1950	46006.12877555013
91	50	93.28345612664867
91	100	107.11994648996841
91	150	146.74056612503875
91	200	757.5124075550743
91	250	792.9268992055102
91	300	826.7403258719601
91	350	862.9662724346243
91	400	958.5715984977878
91	450	1634.177263896143
91	500	1719.7536438367963
91	550	2599.5452666618626
91	600	2731.170725793947
91	650	3595.4515225891355
91	700	3802.4504608540183
91	750	4726.535255697323
91	800	4987.731064189319
91	850	6012.210406408736
91	900	7045.910937126282
91	950	7472.095849984125
91	1000	NULL
91	1050	9726.235474334233
91	1100	10956.187536094065
91	1150	12215.07964908435
91	1200	NULL
91	1250	14929.804243720957
91	1300	NULL
91	1350	17840.3248713286
91	1400	19400.494205412164
91	1450	20997.064609020268
91	1500	NULL
91	1550	24488.853951617068
91	1600	26974.461642344384
91	1650	NULL
91	1700	NULL
91	1750	33587.759939353346
91	1800	NULL
91	1850	38606.06017626009
91	1900	40922.65355036584
91	1950	NULL
96	50	92.10567346620195
96	100	105.37512867654124
96	150	145.95526181330837
96	200	757.6103691254203
96	250	791.9988741393125
96	300	826.5983989298459
96	350	865.9556376506123
96	400	911.6125620856409
96	450	1620.3690882294038
96	500	1708.289710284227
96	550	2519.1243858363864
96	600	2710.199791892678
96	650	2881.658120552617
96	700	3754.7993335972733
96	750	4053.9227479794245
96	800	4920.577398384445
96	850	5907.673844831084
96	900	6237.631236406584
96	950	NULL
96	1000	8404.555715504539
96	1050	9530.92748144742
96	1100	10057.228420759706
96	1150	11274.957170074125
96	1200	NULL
96	1250	13909.495083792242
96	1300	15318.207575627457
96	1350	16757.30471274732
96	1400	18277.556492093194
96	1450	19854.593434312053
96	1500	21458.908664115253
96	1550	NULL
96	1600	25622.66130690895
96	1650	27474.818545903945
96	1700	NULL
96	1750	31436.50362093004
96	1800	34119.61049691913
96	1850	36223.67070504969
96	1900	NULL
96	1950	NULL
101	50	91.51002420561466
101	100	106.31530065743144
101	150	143.53159699068308
101	200	759.9888637364594
101	250	794.1374402800878
101	300	829.6003525481918
101	350	863.8713748498468
101	400	898.9303270276533
101	450	1606.6705635928008
101	500	1696.9597884643263
101	550	1841.1307287944128
101	600	2688.724956161726
101	650	2812.861113040081
101	700	3711.7707005241655
101	750	3902.6143368167745
101	800	4856.585724244622
101	850	5208.40995845569
101	900	6145.996752023128
101	950	7177.141876621467
101	1000	7597.462996772131
101	1050	8682.829431454324
101	1100	9868.70761208819
101	1150	11071.774332603756
101	1200	12320.878793728112
101	1250	12990.250705847337
101	1300	14332.822665804648
101	1350	15734.336855451933
101	1400	NULL
101	1450	18718.722707628705
101	1500	20348.28050833355
101	1550	NULL
101	1600	24353.509323401136
101	1650	26150.174097837822
101	1700	27996.120751809176
101	1750	29877.89646869795
101	1800	32584.82772307092
101	1850	NULL
101	1900	36774.14106450456
101	1950	NULL
106	50	91.34914129298997
106	100	105.66378115216267
106	150	142.33317573885154
106	200	757.8406907678414
106	250	791.2515566457776
106	300	830.4111441795364
106	350	867.2139514731383
106	400	897.3492046839226
106	450	1588.3924027728879
106	500	1685.91323598042
106	550	1768.2871627512254
106	600	2658.3155624611018
106	650	2795.6272182290136
106	700	3662.9757561812976
106	750	3869.266230578475
106	800	4780.537558738203
106	850	5040.731347198837
106	900	6051.212403672238
106	950	6404.586232590273
106	1000	7436.479268779541
106	1050	8545.923402794784
106	1100	9685.45144717362
106	1150	10161.913330173276
106	1200	11413.606061438635
106	1250	12689.851684563822
106	1300	14033.313002061106
106	1350	NULL
106	1400	NULL
106	1450	18330.911473059958
106	1500	19870.525259778948
106	1550	21468.68962055438
106	1600	23141.69147838436
106	1650	24873.38563104866
106	1700	26652.89242831066
106	1750	NULL
106	1800	NULL
106	1850	33162.461889241495
106	1900	35209.25561791063
106	1950	37342.126820406505
111	50	92.41465464216802
111	100	106.61114529166196
111	150	142.01447378602677
111	200	757.354231065242
111	250	792.8830440467931
111	300	827.4597644272869
111	350	864.9166625402235
111	400	897.075822994399
111	450	1572.9022765091108
111	500	1672.1314941936448
111	550	1756.5134767264965
111	600	2634.1725007804735
111	650	2779.682339220906
111	700	2962.314083996747
111	750	3832.7896343085795
111	800	4076.310062912175
111	850	4982.207037754181
111	900	5950.085886358071
111	950	6274.97316114818
111	1000	7339.995892856892
111	1050	7783.845732300071
111	1100	8830.191393680592
111	1150	10017.027074271675
111	1200	11218.990882074377
111	1250	11857.22315831381
111	1300	13051.956870409142
111	1350	NULL
111	1400	NULL
111	1450	17283.386716782352
111	1500	18781.25631756477
111	1550	20357.975104305042
111	1600	21947.53861799147
111	1650	23647.11817997385
111	1700	25397.806490028983
111	1750	27196.986854264993
111	1800	29143.554634920925
111	1850	31691.61289424497
111	1900	NULL
111	1950	NULL
116	50	90.73243059854963
116	100	107.08245535732584
116	150	139.83332521535087
116	200	756.5945075385198
116	250	793.3947952340881
116	300	829.3274747771317
116	350	865.6236348957639
116	400	896.3715263022227
116	450	1552.6473644554267
116	500	1659.6318473455572
116	550	1745.8023565304395
116	600	2608.1784012304024
116	650	2756.2822588358063
116	700	2883.066408387468
116	750	3785.758725407183
116	800	3979.404279862137
116	850	4920.206942102419
116	900	5168.625540887038
116	950	6197.495632844998
116	1000	7190.947915395371
116	1050	7587.932779712819
116	1100	8715.761385402351
116	1150	NULL
116	1200	10316.078935974956
116	1250	11575.345036167064
116	1300	12849.479973504489
116	1350	14163.727190816538
116	1400	NULL
116	1450	NULL
116	1500	NULL
116	1550	19238.29010891799
116	1600	20821.388808508807
116	1650	NULL
116	1700	24171.243436262845
116	1750	25939.359952463652
116	1800	NULL
116	1850	NULL
116	1900	NULL
116	1950	NULL
121	50	91.78166018883212
121	100	106.28701694541229
121	150	137.54981540299343
121	200	755.4200263928835
121	250	793.1382793642998
121	300	826.910912900177
121	350	860.5719585608321
121	400	898.5000429773359
121	450	1539.051235299355
121	500	1648.0803514187824
121	550	1737.1994178649716
121	600	1888.6979127916932
121	650	2733.4437711643927
121	700	2861.7605871633386
121	750	3737.2939360393525
121	800	3942.099450560235
121	850	4849.2193368620165
121	900	5118.824581742898
121	950	6110.074450679979
121	1000	6421.420511106031
121	1050	7489.412958046474
121	1100	8559.856316614174
121	1150	8999.541005674537
121	1200	10178.714230520789
121	1250	11378.443189575091
121	1300	11975.503236955456
121	1350	NULL
121	1400	NULL
121	1450	15981.504990864836
121	1500	17405.5570211135
121	1550	NULL
121	1600	NULL
121	1650	NULL
121	1700	23687.105624348238
121	1750	NULL
121	1800	27168.06438988686
121	1850	NULL
121	1900	30940.8324159443
121	1950	NULL
126	50	91.18259043177537
126	100	105.96684550761947
126	150	136.25903569650217
126	200	757.2531230201116
126	250	794.428967120012
126	300	826.6098429277841
126	350	861.4509441514613
126	400	899.7840826957133
126	450	929.6500242715491
126	500	1632.4601994408781
126	550	1729.7223651908148
126	600	1817.855850892511
126	650	2711.3465547356295
126	700	2848.6572489324753
126	750	3683.267604782013
126	800	3906.1519374111303
126	850	NULL
126	900	NULL
126	950	5999.6280359177
126	1000	6346.460447040351
126	1050	7371.753341880876
126	1100	7748.880920830312
126	1150	8868.228726800018
126	1200	10012.169633901149
126	1250	10499.635273603077
126	1300	11734.387450416685
126	1350	NULL
126	1400	14306.74963856531
126	1450	14980.828679103102
126	1500	16380.148801872969
126	1550	NULL
126	1600	NULL
126	1650	NULL
126	1700	22560.312836398632
126	1750	24236.99006861613
126	1800	NULL
126	1850	27750.946872953624
126	1900	29586.06222713855
126	1950	31506.11670030569
131	50	92.18021067840507
131	100	105.31532159487531
131	150	134.6467984532223
131	200	756.4917806177932
131	250	792.3053169676201
131	300	827.3660553238535
131	350	861.1966858594079
131	400	899.1992507884374
131	450	935.3093993734154
131	500	1619.7834857740518
131	550	1715.2638465722785
131	600	1801.959427695167
131	650	2684.0859528987353
131	700	2825.9242788665133
131	750	2954.13695170978
131	800	NULL
131	850	4063.6896371253065
131	900	4999.182238264548
131	950	NULL
131	1000	6273.875401269634
131	1050	6598.760652210599
131	1100	7654.328305595528
131	1150	8738.064504190805
131	1200	9166.243727824789
131	1250	NULL
131	1300	11556.123644105215
131	1350	12108.804343840242
131	1400	13395.760382154023
131	1450	NULL
131	1500	NULL
131	1550	17562.651835514327
131	1600	NULL
131	1650	19845.300054456387
131	1700	21423.45448783274
131	1750	23073.75628827729
131	1800	24768.984463465233
131	1850	26521.92180260845
131	1900	28319.76389640409
131	1950	NULL
136	50	92.33999623468137
136	100	105.8787078973507
136	150	133.18585658955993
136	200	754.4117594469908
136	250	790.9666036157695
136	300	829.098473047837
136	350	862.3736760916074
136	400	896.0410729037958
136	450	934.1975852248315
136	500	1606.1553523262771
136	550	1702.2382037199645
136	600	1789.8486025184495
136	650	2652.5575773439764
136	700	2807.9742950566188
136	750	2934.2145228643003
136	800	3828.055223783187
136	850	4023.7259699028423
136	900	NULL
136	950	5202.071820698398
136	1000	6184.509579972086
136	1050	6504.5743241080145
136	1100	7548.749159621367
136	1150	7915.911752252339
136	1200	9057.909999779704
136	1250	10190.677397026617
136	1300	NULL
136	1350	NULL
136	1400	13201.612367008715
136	1450	14477.661043491098
136	1500	15152.943010501642
136	1550	16572.327670861796
136	1600	NULL
136	1650	NULL
136	1700	21074.26887317306
136	1750	22662.728663866794
136	1800	NULL
136	1850	NULL
136	1900	27788.07629654039
136	1950	NULL
141	50	91.83956338280038
141	100	105.97808156313724
141	150	132.17970302756112
141	200	754.2899416435328
141	250	793.2842992451721
141	300	828.8502951016079
141	350	863.9020152477568
141	400	896.7699912516357
141	450	932.6312798724296
141	500	1586.3508069291756
141	550	1694.0046152496523
141	600	1782.8626595539465
141	650	1963.4344725363617
141	700	2785.5500679547895
141	750	2917.1806611364755
141	800	NULL
141	850	NULL
141	900	4220.600026140248
141	950	5145.0490766293
141	1000	5442.771144459522
141	1050	6433.696677062974
141	1100	NULL
141	1150	7834.921730298604
141	1200	8922.386896751876
141	1250	9339.60066968447
141	1300	NULL
141	1350	NULL
141	1400	12279.755332421602
141	1450	13596.013092357342
141	1500	14934.96448668189
141	1550	16298.97678075304
141	1600	NULL
141	1650	18475.88970200876
141	1700	20016.674281996067
141	1750	21593.092586763312
141	1800	NULL
141	1850	24897.886322024988
141	1900	26628.011741149625
141	1950	28427.397952211195
146	50	91.91628596606037
146	100	105.11611825803064
146	150	129.15253815955413
146	200	757.702331304889
146	250	792.3170614522305
146	300	826.6935553061862
146	350	865.0633599051466
146	400	899.370188029573
146	450	930.9902652870121
146	500	NULL
146	550	1684.285452105728
146	600	1774.0141464224916
146	650	NULL
146	700	2766.6254859576366
146	750	2904.3591565312545
146	800	3073.9160618503834
146	850	3953.7083539080395
146	900	NULL
146	950	5086.599946282775
146	1000	5338.517460358742
146	1050	6355.511142211363
146	1100	NULL
146	1150	NULL
146	1200	8153.009408557006
146	1250	9250.092574145867
146	1300	10388.516130760765
146	1350	10866.922956207856
146	1400	12124.24211160715
146	1450	NULL
146	1500	14659.020215525483
146	1550	NULL
146	1600	NULL
146	1650	NULL
146	1700	19692.305173553486
